t(c)	y(m)
13.277	3188.11
13.278	3188.56
13.279	3189.01
13.280	3189.46
13.281	3189.91
13.282	3190.36
13.283	3190.81
13.284	3191.26
13.285	3191.71
13.286	3192.16
13.287	3192.61
13.288	3193.06
13.289	3193.51
13.290	3193.96
13.291	3194.41
13.292	3194.86
13.293	3195.31
13.294	3195.76
13.295	3196.21
13.296	3196.66
13.297	3197.11
13.298	3197.56
13.299	3198.01
13.300	3198.46
13.301	3198.91
13.302	3199.36
13.303	3199.81
13.304	3200.26
13.305	3200.71
13.306	3201.16
13.307	3201.61
13.308	3202.06
13.309	3202.51
13.310	3202.96
13.311	3203.41
13.312	3203.86
13.313	3204.31
13.314	3204.76
13.315	3205.21
13.316	3205.66
13.317	3206.11
13.318	3206.56
13.319	3207.01
13.320	3207.46
13.321	3207.91
13.322	3208.36
13.323	3208.81
13.324	3209.26
13.325	3209.71
13.326	3210.17
13.327	3210.62
13.328	3211.07
13.329	3211.52
13.330	3211.97
13.331	3212.42
13.332	3212.87
13.333	3213.32
13.334	3213.77
13.335	3214.22
13.336	3214.67
13.337	3215.12
13.338	3215.58
13.339	3216.03
13.340	3216.48
13.341	3216.93
13.342	3217.38
13.343	3217.83
13.344	3218.28
13.345	3218.73
13.346	3219.19
13.347	3219.64
13.348	3220.09
13.349	3220.54
13.350	3220.99
13.351	3221.44
13.352	3221.89
13.353	3222.35
13.354	3222.80
13.355	3223.25
13.356	3223.70
13.357	3224.15
13.358	3224.60
13.359	3225.05
13.360	3225.51
13.361	3225.96
13.362	3226.41
13.363	3226.86
13.364	3227.31
13.365	3227.77
13.366	3228.22
13.367	3228.67
13.368	3229.12
13.369	3229.57
13.370	3230.02
13.371	3230.48
13.372	3230.93
13.373	3231.38
13.374	3231.83
13.375	3232.28
13.376	3232.74
13.377	3233.19
13.378	3233.64
13.379	3234.09
13.380	3234.55
13.381	3235.00
13.382	3235.45
13.383	3235.90
13.384	3236.35
13.385	3236.81
13.386	3237.26
13.387	3237.71
13.388	3238.16
13.389	3238.62
13.390	3239.07
13.391	3239.52
13.392	3239.97
13.393	3240.43
13.394	3240.88
13.395	3241.33
13.396	3241.79
13.397	3242.24
13.398	3242.69
13.399	3243.14
13.400	3243.60
13.401	3244.05
13.402	3244.50
13.403	3244.95
13.404	3245.41
13.405	3245.86
13.406	3246.31
13.407	3246.77
13.408	3247.22
13.409	3247.67
13.410	3248.13
13.411	3248.58
13.412	3249.03
13.413	3249.49
13.414	3249.94
13.415	3250.39
13.416	3250.84
13.417	3251.30
13.418	3251.75
13.419	3252.20
13.420	3252.66
13.421	3253.11
13.422	3253.56
13.423	3254.02
13.424	3254.47
13.425	3254.93
13.426	3255.38
13.427	3255.83
13.428	3256.29
13.429	3256.74
13.430	3257.19
13.431	3257.65
13.432	3258.10
13.433	3258.55
13.434	3259.01
13.435	3259.46
13.436	3259.92
13.437	3260.37
13.438	3260.82
13.439	3261.28
13.440	3261.73
13.441	3262.18
13.442	3262.64
13.443	3263.09
13.444	3263.55
13.445	3264.00
13.446	3264.45
13.447	3264.91
13.448	3265.36
13.449	3265.82
13.450	3266.27
13.451	3266.73
13.452	3267.18
13.453	3267.63
13.454	3268.09
13.455	3268.54
13.456	3269.00
13.457	3269.45
13.458	3269.91
13.459	3270.36
13.460	3270.81
13.461	3271.27
13.462	3271.72
13.463	3272.18
13.464	3272.63
13.465	3273.09
13.466	3273.54
13.467	3274.00
13.468	3274.45
13.469	3274.91
13.470	3275.36
13.471	3275.82
13.472	3276.27
13.473	3276.73
13.474	3277.18
13.475	3277.64
13.476	3278.09
13.477	3278.55
13.478	3279.00
13.479	3279.46
13.480	3279.91
13.481	3280.37
13.482	3280.82
13.483	3281.28
13.484	3281.73
13.485	3282.19
13.486	3282.64
13.487	3283.10
13.488	3283.55
13.489	3284.01
13.490	3284.46
13.491	3284.92
13.492	3285.37
13.493	3285.83
13.494	3286.28
13.495	3286.74
13.496	3287.19
13.497	3287.65
13.498	3288.11
13.499	3288.56
13.500	3289.02
13.501	3289.47
13.502	3289.93
13.503	3290.38
13.504	3290.84
13.505	3291.29
13.506	3291.75
13.507	3292.21
13.508	3292.66
13.509	3293.12
13.510	3293.57
13.511	3294.03
13.512	3294.49
13.513	3294.94
13.514	3295.40
13.515	3295.85
13.516	3296.31
13.517	3296.77
13.518	3297.22
13.519	3297.68
13.520	3298.13
13.521	3298.59
13.522	3299.05
13.523	3299.50
13.524	3299.96
13.525	3300.42
13.526	3300.87
13.527	3301.33
13.528	3301.78
13.529	3302.24
13.530	3302.70
13.531	3303.15
13.532	3303.61
13.533	3304.07
13.534	3304.52
13.535	3304.98
13.536	3305.44
13.537	3305.89
13.538	3306.35
13.539	3306.81
13.540	3307.26
13.541	3307.72
13.542	3308.18
13.543	3308.63
13.544	3309.09
13.545	3309.55
13.546	3310.00
13.547	3310.46
13.548	3310.92
13.549	3311.37
13.550	3311.83
13.551	3312.29
13.552	3312.75
13.553	3313.20
13.554	3313.66
13.555	3314.12
13.556	3314.57
13.557	3315.03
13.558	3315.49
13.559	3315.95
13.560	3316.40
13.561	3316.86
13.562	3317.32
13.563	3317.77
13.564	3318.23
13.565	3318.69
13.566	3319.15
13.567	3319.60
13.568	3320.06
13.569	3320.52
13.570	3320.98
13.571	3321.43
13.572	3321.89
13.573	3322.35
13.574	3322.81
13.575	3323.26
13.576	3323.72
13.577	3324.18
13.578	3324.64
13.579	3325.10
13.580	3325.55
13.581	3326.01
13.582	3326.47
13.583	3326.93
13.584	3327.38
13.585	3327.84
13.586	3328.30
13.587	3328.76
13.588	3329.22
13.589	3329.67
13.590	3330.13
13.591	3330.59
13.592	3331.05
13.593	3331.51
13.594	3331.97
13.595	3332.42
13.596	3332.88
13.597	3333.34
13.598	3333.80
13.599	3334.26
13.600	3334.72
13.601	3335.17
13.602	3335.63
13.603	3336.09
13.604	3336.55
13.605	3337.01
13.606	3337.47
13.607	3337.92
13.608	3338.38
13.609	3338.84
13.610	3339.30
13.611	3339.76
13.612	3340.22
13.613	3340.68
13.614	3341.14
13.615	3341.59
13.616	3342.05
13.617	3342.51
13.618	3342.97
13.619	3343.43
13.620	3343.89
13.621	3344.35
13.622	3344.81
13.623	3345.27
13.624	3345.72
13.625	3346.18
13.626	3346.64
13.627	3347.10
13.628	3347.56
13.629	3348.02
13.630	3348.48
13.631	3348.94
13.632	3349.40
13.633	3349.86
13.634	3350.32
13.635	3350.78
13.636	3351.24
13.637	3351.69
13.638	3352.15
13.639	3352.61
13.640	3353.07
13.641	3353.53
13.642	3353.99
13.643	3354.45
13.644	3354.91
13.645	3355.37
13.646	3355.83
13.647	3356.29
13.648	3356.75
13.649	3357.21
13.650	3357.67
13.651	3358.13
13.652	3358.59
13.653	3359.05
13.654	3359.51
13.655	3359.97
13.656	3360.43
13.657	3360.89
13.658	3361.35
13.659	3361.81
13.660	3362.27
13.661	3362.73
13.662	3363.19
13.663	3363.65
13.664	3364.11
13.665	3364.57
13.666	3365.03
13.667	3365.49
13.668	3365.95
13.669	3366.41
13.670	3366.87
13.671	3367.33
13.672	3367.79
13.673	3368.25
13.674	3368.71
13.675	3369.17
13.676	3369.63
13.677	3370.09
13.678	3370.55
13.679	3371.01
13.680	3371.48
13.681	3371.94
13.682	3372.40
13.683	3372.86
13.684	3373.32
13.685	3373.78
13.686	3374.24
13.687	3374.70
13.688	3375.16
13.689	3375.62
13.690	3376.08
13.691	3376.54
13.692	3377.00
13.693	3377.47
13.694	3377.93
13.695	3378.39
13.696	3378.85
13.697	3379.31
13.698	3379.77
13.699	3380.23
13.700	3380.69
13.701	3381.15
13.702	3381.62
13.703	3382.08
13.704	3382.54
13.705	3383.00
13.706	3383.46
13.707	3383.92
13.708	3384.38
13.709	3384.85
13.710	3385.31
13.711	3385.77
13.712	3386.23
13.713	3386.69
13.714	3387.15
13.715	3387.61
13.716	3388.08
13.717	3388.54
13.718	3389.00
13.719	3389.46
13.720	3389.92
13.721	3390.38
13.722	3390.85
13.723	3391.31
13.724	3391.77
13.725	3392.23
13.726	3392.69
13.727	3393.16
13.728	3393.62
13.729	3394.08
13.730	3394.54
13.731	3395.00
13.732	3395.47
13.733	3395.93
13.734	3396.39
13.735	3396.85
13.736	3397.31
13.737	3397.78
13.738	3398.24
13.739	3398.70
13.740	3399.16
13.741	3399.62
13.742	3400.09
13.743	3400.55
13.744	3401.01
13.745	3401.47
13.746	3401.94
13.747	3402.40
13.748	3402.86
13.749	3403.32
13.750	3403.79
13.751	3404.25
13.752	3404.71
13.753	3405.17
13.754	3405.64
13.755	3406.10
13.756	3406.56
13.757	3407.03
13.758	3407.49
13.759	3407.95
13.760	3408.41
13.761	3408.88
13.762	3409.34
13.763	3409.80
13.764	3410.27
13.765	3410.73
13.766	3411.19
13.767	3411.65
13.768	3412.12
13.769	3412.58
13.770	3413.04
13.771	3413.51
13.772	3413.97
13.773	3414.43
13.774	3414.90
13.775	3415.36
13.776	3415.82
13.777	3416.29
13.778	3416.75
13.779	3417.21
13.780	3417.68
13.781	3418.14
13.782	3418.60
13.783	3419.07
13.784	3419.53
13.785	3419.99
13.786	3420.46
13.787	3420.92
13.788	3421.38
13.789	3421.85
13.790	3422.31
13.791	3422.78
13.792	3423.24
13.793	3423.70
13.794	3424.17
13.795	3424.63
13.796	3425.09
13.797	3425.56
13.798	3426.02
13.799	3426.49
13.800	3426.95
13.801	3427.41
13.802	3427.88
13.803	3428.34
13.804	3428.81
13.805	3429.27
13.806	3429.73
13.807	3430.20
13.808	3430.66
13.809	3431.13
13.810	3431.59
13.811	3432.06
13.812	3432.52
13.813	3432.98
13.814	3433.45
13.815	3433.91
13.816	3434.38
13.817	3434.84
13.818	3435.31
13.819	3435.77
13.820	3436.23
13.821	3436.70
13.822	3437.16
13.823	3437.63
13.824	3438.09
13.825	3438.56
13.826	3439.02
13.827	3439.49
13.828	3439.95
13.829	3440.42
13.830	3440.88
13.831	3441.35
13.832	3441.81
13.833	3442.28
13.834	3442.74
13.835	3443.21
13.836	3443.67
13.837	3444.14
13.838	3444.60
13.839	3445.07
13.840	3445.53
13.841	3446.00
13.842	3446.46
13.843	3446.93
13.844	3447.39
13.845	3447.86
13.846	3448.32
13.847	3448.79
13.848	3449.25
13.849	3449.72
13.850	3450.18
13.851	3450.65
13.852	3451.11
13.853	3451.58
13.854	3452.04
13.855	3452.51
13.856	3452.98
13.857	3453.44
13.858	3453.91
13.859	3454.37
13.860	3454.84
13.861	3455.30
13.862	3455.77
13.863	3456.23
13.864	3456.70
13.865	3457.17
13.866	3457.63
13.867	3458.10
13.868	3458.56
13.869	3459.03
13.870	3459.50
13.871	3459.96
13.872	3460.43
13.873	3460.89
13.874	3461.36
13.875	3461.83
13.876	3462.29
13.877	3462.76
13.878	3463.22
13.879	3463.69
13.880	3464.16
13.881	3464.62
13.882	3465.09
13.883	3465.55
13.884	3466.02
13.885	3466.49
13.886	3466.95
13.887	3467.42
13.888	3467.89
13.889	3468.35
13.890	3468.82
13.891	3469.29
13.892	3469.75
13.893	3470.22
13.894	3470.69
13.895	3471.15
13.896	3471.62
13.897	3472.09
13.898	3472.55
13.899	3473.02
13.900	3473.49
13.901	3473.95
13.902	3474.42
13.903	3474.89
13.904	3475.35
13.905	3475.82
13.906	3476.29
13.907	3476.75
13.908	3477.22
13.909	3477.69
13.910	3478.15
13.911	3478.62
13.912	3479.09
13.913	3479.56
13.914	3480.02
13.915	3480.49
13.916	3480.96
13.917	3481.42
13.918	3481.89
13.919	3482.36
13.920	3482.83
13.921	3483.29
13.922	3483.76
13.923	3484.23
13.924	3484.70
13.925	3485.16
13.926	3485.63
13.927	3486.10
13.928	3486.57
13.929	3487.03
13.930	3487.50
13.931	3487.97
13.932	3488.44
13.933	3488.90
13.934	3489.37
13.935	3489.84
13.936	3490.31
13.937	3490.77
13.938	3491.24
13.939	3491.71
13.940	3492.18
13.941	3492.65
13.942	3493.11
13.943	3493.58
13.944	3494.05
13.945	3494.52
13.946	3494.99
13.947	3495.45
13.948	3495.92
13.949	3496.39
13.950	3496.86
13.951	3497.33
13.952	3497.79
13.953	3498.26
13.954	3498.73
13.955	3499.20
13.956	3499.67
13.957	3500.14
13.958	3500.60
13.959	3501.07
13.960	3501.54
13.961	3502.01
13.962	3502.48
13.963	3502.95
13.964	3503.41
13.965	3503.88
13.966	3504.35
13.967	3504.82
13.968	3505.29
13.969	3505.76
13.970	3506.23
13.971	3506.69
13.972	3507.16
13.973	3507.63
13.974	3508.10
13.975	3508.57
13.976	3509.04
13.977	3509.51
13.978	3509.98
13.979	3510.45
13.980	3510.91
13.981	3511.38
13.982	3511.85
13.983	3512.32
13.984	3512.79
13.985	3513.26
13.986	3513.73
13.987	3514.20
13.988	3514.67
13.989	3515.14
13.990	3515.61
13.991	3516.07
13.992	3516.54
13.993	3517.01
13.994	3517.48
13.995	3517.95
13.996	3518.42
13.997	3518.89
13.998	3519.36
13.999	3519.83
14.000	3520.30
14.001	3520.77
14.002	3521.24
14.003	3521.71
14.004	3522.18
14.005	3522.65
14.006	3523.12
14.007	3523.59
14.008	3524.06
14.009	3524.53
14.010	3525.00
14.011	3525.47
14.012	3525.94
14.013	3526.41
14.014	3526.88
14.015	3527.35
14.016	3527.82
14.017	3528.29
14.018	3528.76
14.019	3529.23
14.020	3529.70
14.021	3530.17
14.022	3530.64
14.023	3531.11
14.024	3531.58
14.025	3532.05
14.026	3532.52
14.027	3532.99
14.028	3533.46
14.029	3533.93
14.030	3534.40
14.031	3534.87
14.032	3535.34
14.033	3535.81
14.034	3536.28
14.035	3536.75
14.036	3537.22
14.037	3537.69
14.038	3538.16
14.039	3538.63
14.040	3539.10
14.041	3539.57
14.042	3540.04
14.043	3540.51
14.044	3540.99
14.045	3541.46
14.046	3541.93
14.047	3542.40
14.048	3542.87
14.049	3543.34
14.050	3543.81
14.051	3544.28
14.052	3544.75
14.053	3545.22
14.054	3545.69
14.055	3546.17
14.056	3546.64
14.057	3547.11
14.058	3547.58
14.059	3548.05
14.060	3548.52
14.061	3548.99
14.062	3549.46
14.063	3549.93
14.064	3550.41
14.065	3550.88
14.066	3551.35
14.067	3551.82
14.068	3552.29
14.069	3552.76
14.070	3553.23
14.071	3553.71
14.072	3554.18
14.073	3554.65
14.074	3555.12
14.075	3555.59
14.076	3556.06
14.077	3556.54
14.078	3557.01
14.079	3557.48
14.080	3557.95
14.081	3558.42
14.082	3558.89
14.083	3559.37
14.084	3559.84
14.085	3560.31
14.086	3560.78
14.087	3561.25
14.088	3561.73
14.089	3562.20
14.090	3562.67
14.091	3563.14
14.092	3563.61
14.093	3564.09
14.094	3564.56
14.095	3565.03
14.096	3565.50
14.097	3565.97
14.098	3566.45
14.099	3566.92
14.100	3567.39
14.101	3567.86
14.102	3568.34
14.103	3568.81
14.104	3569.28
14.105	3569.75
14.106	3570.23
14.107	3570.70
14.108	3571.17
14.109	3571.64
14.110	3572.12
14.111	3572.59
14.112	3573.06
14.113	3573.53
14.114	3574.01
14.115	3574.48
14.116	3574.95
14.117	3575.43
14.118	3575.90
14.119	3576.37
14.120	3576.84
14.121	3577.32
14.122	3577.79
14.123	3578.26
14.124	3578.74
14.125	3579.21
14.126	3579.68
14.127	3580.15
14.128	3580.63
14.129	3581.10
14.130	3581.57
14.131	3582.05
14.132	3582.52
14.133	3582.99
14.134	3583.47
14.135	3583.94
14.136	3584.41
14.137	3584.89
14.138	3585.36
14.139	3585.83
14.140	3586.31
14.141	3586.78
14.142	3587.25
14.143	3587.73
14.144	3588.20
14.145	3588.67
14.146	3589.15
14.147	3589.62
14.148	3590.09
14.149	3590.57
14.150	3591.04
14.151	3591.52
14.152	3591.99
14.153	3592.46
14.154	3592.94
14.155	3593.41
14.156	3593.88
14.157	3594.36
14.158	3594.83
14.159	3595.31
14.160	3595.78
14.161	3596.25
14.162	3596.73
14.163	3597.20
14.164	3597.68
14.165	3598.15
14.166	3598.63
14.167	3599.10
14.168	3599.57
14.169	3600.05
14.170	3600.52
14.171	3601.00
14.172	3601.47
14.173	3601.94
14.174	3602.42
14.175	3602.89
14.176	3603.37
14.177	3603.84
14.178	3604.32
14.179	3604.79
14.180	3605.27
14.181	3605.74
14.182	3606.22
14.183	3606.69
14.184	3607.16
14.185	3607.64
14.186	3608.11
14.187	3608.59
14.188	3609.06
14.189	3609.54
14.190	3610.01
14.191	3610.49
14.192	3610.96
14.193	3611.44
14.194	3611.91
14.195	3612.39
14.196	3612.86
14.197	3613.34
14.198	3613.81
14.199	3614.29
14.200	3614.76
14.201	3615.24
14.202	3615.71
14.203	3616.19
14.204	3616.66
14.205	3617.14
14.206	3617.61
14.207	3618.09
14.208	3618.56
14.209	3619.04
14.210	3619.51
14.211	3619.99
14.212	3620.47
14.213	3620.94
14.214	3621.42
14.215	3621.89
14.216	3622.37
14.217	3622.84
14.218	3623.32
14.219	3623.79
14.220	3624.27
14.221	3624.75
14.222	3625.22
14.223	3625.70
14.224	3626.17
14.225	3626.65
14.226	3627.12
14.227	3627.60
14.228	3628.08
14.229	3628.55
14.230	3629.03
14.231	3629.50
14.232	3629.98
14.233	3630.46
14.234	3630.93
14.235	3631.41
14.236	3631.88
14.237	3632.36
14.238	3632.84
14.239	3633.31
14.240	3633.79
14.241	3634.27
14.242	3634.74
14.243	3635.22
14.244	3635.69
14.245	3636.17
14.246	3636.65
14.247	3637.12
14.248	3637.60
14.249	3638.08
14.250	3638.55
14.251	3639.03
14.252	3639.51
14.253	3639.98
14.254	3640.46
14.255	3640.94
14.256	3641.41
14.257	3641.89
14.258	3642.37
14.259	3642.84
14.260	3643.32
14.261	3643.80
14.262	3644.27
14.263	3644.75
14.264	3645.23
14.265	3645.70
14.266	3646.18
14.267	3646.66
14.268	3647.13
14.269	3647.61
14.270	3648.09
14.271	3648.56
14.272	3649.04
14.273	3649.52
14.274	3650.00
14.275	3650.47
14.276	3650.95
14.277	3651.43
14.278	3651.91
14.279	3652.38
14.280	3652.86
14.281	3653.34
14.282	3653.81
14.283	3654.29
14.284	3654.77
14.285	3655.25
14.286	3655.72
14.287	3656.20
14.288	3656.68
14.289	3657.16
14.290	3657.63
14.291	3658.11
14.292	3658.59
14.293	3659.07
14.294	3659.55
14.295	3660.02
14.296	3660.50
14.297	3660.98
14.298	3661.46
14.299	3661.93
14.300	3662.41
14.301	3662.89
14.302	3663.37
14.303	3663.85
14.304	3664.32
14.305	3664.80
14.306	3665.28
14.307	3665.76
14.308	3666.24
14.309	3666.71
14.310	3667.19
14.311	3667.67
14.312	3668.15
14.313	3668.63
14.314	3669.11
14.315	3669.58
14.316	3670.06
14.317	3670.54
14.318	3671.02
14.319	3671.50
14.320	3671.98
14.321	3672.45
14.322	3672.93
14.323	3673.41
14.324	3673.89
14.325	3674.37
14.326	3674.85
14.327	3675.32
14.328	3675.80
14.329	3676.28
14.330	3676.76
14.331	3677.24
14.332	3677.72
14.333	3678.20
14.334	3678.68
14.335	3679.15
14.336	3679.63
14.337	3680.11
14.338	3680.59
14.339	3681.07
14.340	3681.55
14.341	3682.03
14.342	3682.51
14.343	3682.99
14.344	3683.47
14.345	3683.94
14.346	3684.42
14.347	3684.90
14.348	3685.38
14.349	3685.86
14.350	3686.34
14.351	3686.82
14.352	3687.30
14.353	3687.78
14.354	3688.26
14.355	3688.74
14.356	3689.22
14.357	3689.70
14.358	3690.18
14.359	3690.66
14.360	3691.14
14.361	3691.61
14.362	3692.09
14.363	3692.57
14.364	3693.05
14.365	3693.53
14.366	3694.01
14.367	3694.49
14.368	3694.97
14.369	3695.45
14.370	3695.93
14.371	3696.41
14.372	3696.89
14.373	3697.37
14.374	3697.85
14.375	3698.33
14.376	3698.81
14.377	3699.29
14.378	3699.77
14.379	3700.25
14.380	3700.73
14.381	3701.21
14.382	3701.69
14.383	3702.17
14.384	3702.65
14.385	3703.13
14.386	3703.61
14.387	3704.09
14.388	3704.57
14.389	3705.05
14.390	3705.53
14.391	3706.01
14.392	3706.50
14.393	3706.98
14.394	3707.46
14.395	3707.94
14.396	3708.42
14.397	3708.90
14.398	3709.38
14.399	3709.86
14.400	3710.34
14.401	3710.82
14.402	3711.30
14.403	3711.78
14.404	3712.26
14.405	3712.74
14.406	3713.22
14.407	3713.71
14.408	3714.19
14.409	3714.67
14.410	3715.15
14.411	3715.63
14.412	3716.11
14.413	3716.59
14.414	3717.07
14.415	3717.55
14.416	3718.03
14.417	3718.52
14.418	3719.00
14.419	3719.48
14.420	3719.96
14.421	3720.44
14.422	3720.92
14.423	3721.40
14.424	3721.88
14.425	3722.37
14.426	3722.85
14.427	3723.33
14.428	3723.81
14.429	3724.29
14.430	3724.77
14.431	3725.25
14.432	3725.74
14.433	3726.22
14.434	3726.70
14.435	3727.18
14.436	3727.66
14.437	3728.14
14.438	3728.63
14.439	3729.11
14.440	3729.59
14.441	3730.07
14.442	3730.55
14.443	3731.03
14.444	3731.52
14.445	3732.00
14.446	3732.48
14.447	3732.96
14.448	3733.44
14.449	3733.93
14.450	3734.41
14.451	3734.89
14.452	3735.37
14.453	3735.85
14.454	3736.34
14.455	3736.82
14.456	3737.30
14.457	3737.78
14.458	3738.27
14.459	3738.75
14.460	3739.23
14.461	3739.71
14.462	3740.19
14.463	3740.68
14.464	3741.16
14.465	3741.64
14.466	3742.12
14.467	3742.61
14.468	3743.09
14.469	3743.57
14.470	3744.06
14.471	3744.54
14.472	3745.02
14.473	3745.50
14.474	3745.99
14.475	3746.47
14.476	3746.95
14.477	3747.43
14.478	3747.92
14.479	3748.40
14.480	3748.88
14.481	3749.37
14.482	3749.85
14.483	3750.33
14.484	3750.81
14.485	3751.30
14.486	3751.78
14.487	3752.26
14.488	3752.75
14.489	3753.23
14.490	3753.71
14.491	3754.20
14.492	3754.68
14.493	3755.16
14.494	3755.65
14.495	3756.13
14.496	3756.61
14.497	3757.10
14.498	3757.58
14.499	3758.06
14.500	3758.55
14.501	3759.03
14.502	3759.51
14.503	3760.00
14.504	3760.48
14.505	3760.96
14.506	3761.45
14.507	3761.93
14.508	3762.41
14.509	3762.90
14.510	3763.38
14.511	3763.87
14.512	3764.35
14.513	3764.83
14.514	3765.32
14.515	3765.80
14.516	3766.29
14.517	3766.77
14.518	3767.25
14.519	3767.74
14.520	3768.22
14.521	3768.70
14.522	3769.19
14.523	3769.67
14.524	3770.16
14.525	3770.64
14.526	3771.13
14.527	3771.61
14.528	3772.09
14.529	3772.58
14.530	3773.06
14.531	3773.55
14.532	3774.03
14.533	3774.52
14.534	3775.00
14.535	3775.48
14.536	3775.97
14.537	3776.45
14.538	3776.94
14.539	3777.42
14.540	3777.91
14.541	3778.39
14.542	3778.88
14.543	3779.36
14.544	3779.85
14.545	3780.33
14.546	3780.81
14.547	3781.30
14.548	3781.78
14.549	3782.27
14.550	3782.75
14.551	3783.24
14.552	3783.72
14.553	3784.21
14.554	3784.69
14.555	3785.18
14.556	3785.66
14.557	3786.15
14.558	3786.63
14.559	3787.12
14.560	3787.60
14.561	3788.09
14.562	3788.57
14.563	3789.06
14.564	3789.54
14.565	3790.03
14.566	3790.52
14.567	3791.00
14.568	3791.49
14.569	3791.97
14.570	3792.46
14.571	3792.94
14.572	3793.43
14.573	3793.91
14.574	3794.40
14.575	3794.88
14.576	3795.37
14.577	3795.85
14.578	3796.34
14.579	3796.83
14.580	3797.31
14.581	3797.80
14.582	3798.28
14.583	3798.77
14.584	3799.25
14.585	3799.74
14.586	3800.23
14.587	3800.71
14.588	3801.20
14.589	3801.68
14.590	3802.17
14.591	3802.66
14.592	3803.14
14.593	3803.63
14.594	3804.11
14.595	3804.60
14.596	3805.09
14.597	3805.57
14.598	3806.06
14.599	3806.54
14.600	3807.03
14.601	3807.52
14.602	3808.00
14.603	3808.49
14.604	3808.98
14.605	3809.46
14.606	3809.95
14.607	3810.44
14.608	3810.92
14.609	3811.41
14.610	3811.90
14.611	3812.38
14.612	3812.87
14.613	3813.35
14.614	3813.84
14.615	3814.33
14.616	3814.81
14.617	3815.30
14.618	3815.79
14.619	3816.27
14.620	3816.76
14.621	3817.25
14.622	3817.74
14.623	3818.22
14.624	3818.71
14.625	3819.20
14.626	3819.68
14.627	3820.17
14.628	3820.66
14.629	3821.14
14.630	3821.63
14.631	3822.12
14.632	3822.61
14.633	3823.09
14.634	3823.58
14.635	3824.07
14.636	3824.55
14.637	3825.04
14.638	3825.53
14.639	3826.02
14.640	3826.50
14.641	3826.99
14.642	3827.48
14.643	3827.97
14.644	3828.45
14.645	3828.94
14.646	3829.43
14.647	3829.92
14.648	3830.40
14.649	3830.89
14.650	3831.38
14.651	3831.87
14.652	3832.35
14.653	3832.84
14.654	3833.33
14.655	3833.82
14.656	3834.30
14.657	3834.79
14.658	3835.28
14.659	3835.77
14.660	3836.26
14.661	3836.74
14.662	3837.23
14.663	3837.72
14.664	3838.21
14.665	3838.70
14.666	3839.18
14.667	3839.67
14.668	3840.16
14.669	3840.65
14.670	3841.14
14.671	3841.62
14.672	3842.11
14.673	3842.60
14.674	3843.09
14.675	3843.58
14.676	3844.07
14.677	3844.55
14.678	3845.04
14.679	3845.53
14.680	3846.02
14.681	3846.51
14.682	3847.00
14.683	3847.49
14.684	3847.97
14.685	3848.46
14.686	3848.95
14.687	3849.44
14.688	3849.93
14.689	3850.42
14.690	3850.91
14.691	3851.39
14.692	3851.88
14.693	3852.37
14.694	3852.86
14.695	3853.35
14.696	3853.84
14.697	3854.33
14.698	3854.82
14.699	3855.31
14.700	3855.79
14.701	3856.28
14.702	3856.77
14.703	3857.26
14.704	3857.75
14.705	3858.24
14.706	3858.73
14.707	3859.22
14.708	3859.71
14.709	3860.20
14.710	3860.69
14.711	3861.18
14.712	3861.67
14.713	3862.15
14.714	3862.64
14.715	3863.13
14.716	3863.62
14.717	3864.11
14.718	3864.60
14.719	3865.09
14.720	3865.58
14.721	3866.07
14.722	3866.56
14.723	3867.05
14.724	3867.54
14.725	3868.03
14.726	3868.52
14.727	3869.01
14.728	3869.50
14.729	3869.99
14.730	3870.48
14.731	3870.97
14.732	3871.46
14.733	3871.95
14.734	3872.44
14.735	3872.93
14.736	3873.42
14.737	3873.91
14.738	3874.40
14.739	3874.89
14.740	3875.38
14.741	3875.87
14.742	3876.36
14.743	3876.85
14.744	3877.34
14.745	3877.83
14.746	3878.32
14.747	3878.81
14.748	3879.30
14.749	3879.79
14.750	3880.28
14.751	3880.77
14.752	3881.26
14.753	3881.75
14.754	3882.24
14.755	3882.73
14.756	3883.22
14.757	3883.71
14.758	3884.21
14.759	3884.70
14.760	3885.19
14.761	3885.68
14.762	3886.17
14.763	3886.66
14.764	3887.15
14.765	3887.64
14.766	3888.13
14.767	3888.62
14.768	3889.11
14.769	3889.60
14.770	3890.10
14.771	3890.59
14.772	3891.08
14.773	3891.57
14.774	3892.06
14.775	3892.55
14.776	3893.04
14.777	3893.53
14.778	3894.02
14.779	3894.52
14.780	3895.01
14.781	3895.50
14.782	3895.99
14.783	3896.48
14.784	3896.97
14.785	3897.46
14.786	3897.95
14.787	3898.45
14.788	3898.94
14.789	3899.43
14.790	3899.92
14.791	3900.41
14.792	3900.90
14.793	3901.40
14.794	3901.89
14.795	3902.38
14.796	3902.87
14.797	3903.36
14.798	3903.85
14.799	3904.35
14.800	3904.84
14.801	3905.33
14.802	3905.82
14.803	3906.31
14.804	3906.80
14.805	3907.30
14.806	3907.79
14.807	3908.28
14.808	3908.77
14.809	3909.26
14.810	3909.76
14.811	3910.25
14.812	3910.74
14.813	3911.23
14.814	3911.73
14.815	3912.22
14.816	3912.71
14.817	3913.20
14.818	3913.69
14.819	3914.19
14.820	3914.68
14.821	3915.17
14.822	3915.66
14.823	3916.16
14.824	3916.65
14.825	3917.14
14.826	3917.63
14.827	3918.13
14.828	3918.62
14.829	3919.11
14.830	3919.60
