x(m)	V(m/s)
584.28	587.704
584.90	588.012
585.52	588.320
586.14	588.629
586.76	588.937
587.37	589.246
587.99	589.555
588.61	589.863
589.23	590.172
589.85	590.481
590.47	590.790
591.09	591.100
591.71	591.409
592.33	591.718
592.95	592.028
593.58	592.337
594.20	592.647
594.82	592.956
595.44	593.266
596.06	593.576
596.69	593.886
597.31	594.196
597.93	594.506
598.56	594.816
599.18	595.126
599.81	595.437
600.43	595.747
601.06	596.058
601.68	596.368
602.31	596.679
602.93	596.990
603.56	597.301
604.19	597.612
604.81	597.923
605.44	598.234
606.07	598.545
606.70	598.856
607.33	599.168
607.95	599.479
608.58	599.791
609.21	600.103
609.84	600.415
610.47	600.726
611.10	601.038
611.73	601.351
612.36	601.663
612.99	601.975
613.62	602.287
614.26	602.600
614.89	602.912
615.52	603.225
616.15	603.538
616.79	603.851
617.42	604.164
618.05	604.477
618.69	604.790
619.32	605.103
619.95	605.416
620.59	605.730
621.22	606.043
621.86	606.357
622.49	606.670
623.13	606.984
623.77	607.298
624.40	607.612
625.04	607.926
625.68	608.240
626.31	608.555
626.95	608.869
627.59	609.184
628.23	609.498
628.87	609.813
629.51	610.128
630.14	610.443
630.78	610.758
631.42	611.073
632.06	611.388
632.70	611.703
633.35	612.019
633.99	612.334
634.63	612.650
635.27	612.965
635.91	613.281
636.55	613.597
637.20	613.913
637.84	614.229
638.48	614.546
639.13	614.862
639.77	615.178
640.41	615.495
641.06	615.812
641.70	616.128
642.35	616.445
642.99	616.762
643.64	617.079
644.29	617.396
644.93	617.714
645.58	618.031
646.22	618.349
646.87	618.666
647.52	618.984
648.17	619.302
648.82	619.620
649.46	619.938
650.11	620.256
650.76	620.574
651.41	620.892
652.06	621.211
652.71	621.529
653.36	621.848
654.01	622.167
654.66	622.486
655.31	622.805
655.97	623.124
656.62	623.443
657.27	623.763
657.92	624.082
658.58	624.402
659.23	624.721
659.88	625.041
660.54	625.361
661.19	625.681
661.84	626.001
662.50	626.322
663.15	626.642
663.81	626.963
664.46	627.283
665.12	627.604
665.78	627.925
666.43	628.246
667.09	628.567
667.75	628.888
668.40	629.209
669.06	629.531
669.72	629.852
670.38	630.174
671.04	630.496
671.70	630.818
672.36	631.140
673.02	631.462
673.68	631.784
674.34	632.106
675.00	632.429
675.66	632.751
676.32	633.074
676.98	633.396
677.64	633.719
678.30	634.042
678.97	634.365
679.63	634.688
680.29	635.011
680.96	635.334
681.62	635.658
682.28	635.981
682.95	636.305
683.61	636.628
684.28	636.952
684.94	637.276
685.61	637.600
686.27	637.924
686.94	638.248
687.61	638.572
688.27	638.896
688.94	639.221
689.61	639.545
690.28	639.870
690.95	640.194
691.61	640.519
692.28	640.844
692.95	641.169
693.62	641.494
694.29	641.819
694.96	642.145
695.63	642.470
696.30	642.796
696.97	643.121
697.64	643.447
698.32	643.773
698.99	644.098
699.66	644.424
700.33	644.751
701.01	645.077
701.68	645.403
702.35	645.729
703.03	646.056
703.70	646.383
704.37	646.709
705.05	647.036
705.72	647.363
706.40	647.690
707.08	648.017
707.75	648.344
708.43	648.672
709.10	648.999
709.78	649.327
710.46	649.654
711.14	649.982
711.81	650.310
712.49	650.638
713.17	650.966
713.85	651.294
714.53	651.623
715.21	651.951
715.89	652.280
716.57	652.608
717.25	652.937
717.93	653.266
718.61	653.595
719.29	653.924
719.98	654.253
720.66	654.582
721.34	654.912
722.02	655.241
722.71	655.571
723.39	655.901
724.07	656.230
724.76	656.560
725.44	656.890
726.13	657.221
726.81	657.551
727.50	657.881
728.18	658.212
728.87	658.542
729.55	658.873
730.24	659.204
730.93	659.535
731.61	659.866
732.30	660.197
732.99	660.529
733.68	660.860
734.37	661.192
735.06	661.523
735.74	661.855
736.43	662.187
737.12	662.519
737.81	662.851
738.50	663.183
739.20	663.516
739.89	663.848
740.58	664.181
741.27	664.513
741.96	664.846
742.65	665.179
743.35	665.512
744.04	665.845
744.73	666.179
745.43	666.512
746.12	666.846
746.81	667.179
747.51	667.513
748.20	667.847
748.90	668.181
749.60	668.515
750.29	668.849
750.99	669.184
751.68	669.518
752.38	669.853
753.08	670.188
753.78	670.523
754.47	670.858
755.17	671.193
755.87	671.528
756.57	671.863
757.27	672.199
757.97	672.535
758.67	672.870
759.37	673.206
760.07	673.542
760.77	673.878
761.47	674.214
762.17	674.551
762.87	674.887
763.57	675.224
764.28	675.561
764.98	675.898
765.68	676.235
766.39	676.572
767.09	676.909
767.79	677.246
768.50	677.584
769.20	677.922
769.91	678.259
770.61	678.597
771.32	678.935
772.03	679.273
772.73	679.612
773.44	679.950
774.15	680.289
774.85	680.627
775.56	680.966
776.27	681.305
776.98	681.644
777.68	681.983
778.39	682.323
779.10	682.662
779.81	683.002
780.52	683.342
781.23	683.682
781.94	684.022
782.65	684.362
783.37	684.702
784.08	685.042
784.79	685.383
785.50	685.724
786.21	686.064
786.93	686.405
787.64	686.746
788.35	687.088
789.07	687.429
789.78	687.771
790.50	688.112
791.21	688.454
791.93	688.796
792.64	689.138
793.36	689.480
794.07	689.822
794.79	690.165
795.51	690.507
796.22	690.850
796.94	691.193
797.66	691.536
798.38	691.879
799.10	692.223
799.81	692.566
800.53	692.910
801.25	693.253
801.97	693.597
802.69	693.941
803.41	694.285
804.13	694.630
804.86	694.974
805.58	695.319
806.30	695.663
807.02	696.008
807.74	696.353
808.47	696.698
809.19	697.044
809.91	697.389
810.64	697.735
811.36	698.080
812.09	698.426
812.81	698.772
813.54	699.118
814.26	699.465
814.99	699.811
815.71	700.158
816.44	700.505
817.17	700.851
817.89	701.199
818.62	701.546
819.35	701.893
820.08	702.241
820.80	702.588
821.53	702.936
822.26	703.284
822.99	703.632
823.72	703.980
824.45	704.329
825.18	704.677
825.91	705.026
826.64	705.375
827.38	705.724
828.11	706.073
828.84	706.422
829.57	706.772
830.31	707.121
831.04	707.471
831.77	707.821
832.51	708.171
833.24	708.521
833.97	708.871
834.71	709.222
835.45	709.573
836.18	709.924
836.92	710.274
837.65	710.626
838.39	710.977
839.13	711.328
839.86	711.680
840.60	712.032
841.34	712.384
842.08	712.736
842.82	713.088
843.55	713.440
844.29	713.793
845.03	714.146
845.77	714.499
846.51	714.852
847.25	715.205
848.00	715.558
848.74	715.912
849.48	716.265
850.22	716.619
850.96	716.973
851.71	717.327
852.45	717.682
853.19	718.036
853.94	718.391
854.68	718.745
855.42	719.100
856.17	719.456
856.91	719.811
857.66	720.166
858.40	720.522
859.15	720.878
859.90	721.234
860.64	721.590
861.39	721.946
862.14	722.302
862.89	722.659
863.63	723.016
864.38	723.373
865.13	723.730
865.88	724.087
866.63	724.445
867.38	724.802
868.13	725.160
868.88	725.518
869.63	725.876
870.38	726.234
871.13	726.593
871.89	726.951
872.64	727.310
873.39	727.669
874.14	728.028
874.90	728.387
875.65	728.747
876.41	729.107
877.16	729.466
877.91	729.826
878.67	730.186
879.42	730.547
880.18	730.907
880.94	731.268
881.69	731.629
882.45	731.990
883.21	732.351
883.96	732.712
884.72	733.074
885.48	733.436
886.24	733.797
887.00	734.160
887.76	734.522
888.52	734.884
889.28	735.247
890.04	735.610
890.80	735.972
891.56	736.336
892.32	736.699
893.08	737.062
893.84	737.426
894.61	737.790
895.37	738.154
896.13	738.518
896.89	738.882
897.66	739.247
898.42	739.612
899.19	739.977
899.95	740.342
900.72	740.707
901.48	741.072
902.25	741.438
903.01	741.804
903.78	742.170
904.55	742.536
905.32	742.902
906.08	743.269
906.85	743.636
907.62	744.002
908.39	744.370
909.16	744.737
909.93	745.104
910.70	745.472
911.47	745.840
912.24	746.208
913.01	746.576
913.78	746.944
914.55	747.313
915.32	747.682
916.09	748.051
916.87	748.420
917.64	748.789
918.41	749.159
919.19	749.528
919.96	749.898
920.73	750.268
921.51	750.638
922.28	751.009
923.06	751.380
923.84	751.750
924.61	752.121
925.39	752.493
926.16	752.864
926.94	753.236
927.72	753.607
928.50	753.979
929.28	754.352
930.05	754.724
930.83	755.096
931.61	755.469
932.39	755.842
933.17	756.215
933.95	756.589
934.73	756.962
935.51	757.336
936.30	757.710
937.08	758.084
937.86	758.458
938.64	758.833
939.43	759.207
940.21	759.582
940.99	759.957
941.78	760.333
942.56	760.708
943.34	761.084
944.13	761.460
944.92	761.836
945.70	762.212
946.49	762.589
947.27	762.965
948.06	763.342
948.85	763.719
949.64	764.097
950.42	764.474
951.21	764.852
952.00	765.230
952.79	765.608
953.58	765.986
954.37	766.364
955.16	766.743
955.95	767.122
956.74	767.501
957.53	767.881
958.32	768.260
959.12	768.640
959.91	769.020
960.70	769.400
961.49	769.780
962.29	770.161
963.08	770.541
963.87	770.922
964.67	771.304
965.46	771.685
966.26	772.066
967.05	772.448
967.85	772.830
968.65	773.212
969.44	773.595
970.24	773.977
971.04	774.360
971.84	774.743
972.63	775.127
973.43	775.510
974.23	775.894
975.03	776.278
975.83	776.662
976.63	777.046
977.43	777.431
978.23	777.815
979.03	778.200
979.83	778.585
980.64	778.971
981.44	779.356
982.24	779.742
983.04	780.128
983.85	780.514
984.65	780.901
985.45	781.287
986.26	781.674
987.06	782.061
987.87	782.449
988.67	782.836
989.48	783.224
990.29	783.612
991.09	784.000
991.90	784.389
992.71	784.777
993.52	785.166
994.32	785.555
995.13	785.944
995.94	786.334
996.75	786.723
997.56	787.113
998.37	787.503
999.18	787.893
999.99	788.284
1000.80	788.674
1001.61	789.065
1002.43	789.455
1003.24	789.846
1004.05	790.237
1004.86	790.628
1005.68	791.020
1006.49	791.411
1007.31	791.803
1008.12	792.195
1008.94	792.587
1009.75	792.979
1010.57	793.371
1011.38	793.764
1012.20	794.156
1013.02	794.549
1013.83	794.942
1014.65	795.335
1015.47	795.729
1016.29	796.122
1017.10	796.516
1017.92	796.909
1018.74	797.303
1019.56	797.697
1020.38	798.092
1021.20	798.486
1022.02	798.881
1022.85	799.275
1023.67	799.670
1024.49	800.065
1025.31	800.460
1026.13	800.856
1026.96	801.251
1027.78	801.647
1028.61	802.043
1029.43	802.439
1030.25	802.835
1031.08	803.232
1031.91	803.628
1032.73	804.025
1033.56	804.422
1034.38	804.819
1035.21	805.216
1036.04	805.613
1036.87	806.011
1037.69	806.409
1038.52	806.806
1039.35	807.204
1040.18	807.603
1041.01	808.001
1041.84	808.400
1042.67	808.798
1043.50	809.197
1044.33	809.596
1045.16	809.996
1046.00	810.395
1046.83	810.795
1047.66	811.194
1048.49	811.594
1049.33	811.994
1050.16	812.395
1051.00	812.795
1051.83	813.196
1052.67	813.596
1053.50	813.997
1054.34	814.398
1055.17	814.800
1056.01	815.201
1056.85	815.603
1057.68	816.005
1058.52	816.407
1059.36	816.809
1060.20	817.211
1061.04	817.614
1061.88	818.017
1062.72	818.419
1063.56	818.823
1064.40	819.226
1065.24	819.629
1066.08	820.033
1066.92	820.437
1067.76	820.841
1068.60	821.245
1069.45	821.649
1070.29	822.053
1071.13	822.458
1071.98	822.863
1072.82	823.268
1073.67	823.673
1074.51	824.079
1075.36	824.484
1076.20	824.890
1077.05	825.296
1077.89	825.702
1078.74	826.108
1079.59	826.515
1080.44	826.922
1081.29	827.328
1082.13	827.735
1082.98	828.143
1083.83	828.550
1084.68	828.958
1085.53	829.365
1086.38	829.773
1087.23	830.182
1088.08	830.590
1088.94	830.998
1089.79	831.407
1090.64	831.816
1091.49	832.225
1092.35	832.634
1093.20	833.044
1094.05	833.453
1094.91	833.863
1095.76	834.273
1096.62	834.684
1097.47	835.094
1098.33	835.505
1099.19	835.915
1100.04	836.326
1100.90	836.737
1101.76	837.149
1102.62	837.560
1103.47	837.972
1104.33	838.384
1105.19	838.796
1106.05	839.208
1106.91	839.621
1107.77	840.034
1108.63	840.447
1109.49	840.860
1110.35	841.273
1111.22	841.686
1112.08	842.100
1112.94	842.514
1113.80	842.928
1114.67	843.342
1115.53	843.757
1116.40	844.171
1117.26	844.586
1118.12	845.001
1118.99	845.416
1119.86	845.832
1120.72	846.247
1121.59	846.663
1122.46	847.079
1123.32	847.495
1124.19	847.912
1125.06	848.329
1125.93	848.745
1126.80	849.162
1127.67	849.580
1128.54	849.997
1129.41	850.415
1130.28	850.832
1131.15	851.250
1132.02	851.669
1132.89	852.087
1133.76	852.506
1134.64	852.925
1135.51	853.344
1136.38	853.763
1137.26	854.182
1138.13	854.602
1139.00	855.022
1139.88	855.442
1140.75	855.862
1141.63	856.282
1142.51	856.703
1143.38	857.124
1144.26	857.545
1145.14	857.966
1146.02	858.388
1146.89	858.810
1147.77	859.231
1148.65	859.654
1149.53	860.076
1150.41	860.498
1151.29	860.921
1152.17	861.344
1153.05	861.767
1153.93	862.191
1154.82	862.614
1155.70	863.038
1156.58	863.462
1157.46	863.886
1158.35	864.310
1159.23	864.735
1160.12	865.160
1161.00	865.585
1161.88	866.010
1162.77	866.436
1163.66	866.861
1164.54	867.287
1165.43	867.714
1166.32	868.141
1167.20	868.568
1168.09	868.996
1168.98	869.423
1169.87	869.851
1170.76	870.280
1171.65	870.708
1172.54	871.137
1173.43	871.566
1174.32	871.995
1175.21	872.425
1176.10	872.855
1176.99	873.285
1177.89	873.715
1178.78	874.146
1179.67	874.577
1180.57	875.008
1181.46	875.439
1182.35	875.871
1183.25	876.303
1184.14	876.735
1185.04	877.168
1185.94	877.600
1186.83	878.033
1187.73	878.467
1188.63	878.900
1189.52	879.334
1190.42	879.768
1191.32	880.202
1192.22	880.637
1193.12	881.072
1194.02	881.507
1194.92	881.942
1195.82	882.378
1196.72	882.814
1197.62	883.250
1198.52	883.687
1199.43	884.124
1200.33	884.561
1201.23	884.998
1202.14	885.435
1203.04	885.873
1203.94	886.311
1204.85	886.750
1205.75	887.189
1206.66	887.627
1207.57	888.067
1208.47	888.506
1209.38	888.946
1210.29	889.386
1211.20	889.826
1212.10	890.267
1213.01	890.708
1213.92	891.149
1214.83	891.590
1215.74	892.032
1216.65	892.474
1217.56	892.916
1218.47	893.358
1219.38	893.801
1220.30	894.244
1221.21	894.687
1222.12	895.131
1223.03	895.575
1223.95	896.019
1224.86	896.463
1225.78	896.908
1226.69	897.353
1227.61	897.798
1228.52	898.244
1229.44	898.690
1230.36	899.136
1231.27	899.582
1232.19	900.029
1233.11	900.475
1234.03	900.923
1234.95	901.370
1235.86	901.818
1236.78	902.266
1237.70	902.714
1238.62	903.163
1239.55	903.611
1240.47	904.061
1241.39	904.510
1242.31	904.960
1243.23	905.410
1244.16	905.860
1245.08	906.310
1246.00	906.761
1246.93	907.212
1247.85	907.664
1248.78	908.115
1249.70	908.567
1250.63	909.020
1251.56	909.472
1252.48	909.925
1253.41	910.378
1254.34	910.831
1255.27	911.285
1256.20	911.739
1257.12	912.193
1258.05	912.647
1258.98	913.102
1259.91	913.557
1260.85	914.013
1261.78	914.468
1262.71	914.924
1263.64	915.380
1264.57	915.837
1265.51	916.294
1266.44	916.751
1267.37	917.208
1268.31	917.666
1269.24	918.124
1270.18	918.582
1271.11	919.040
1272.05	919.499
1272.99	919.958
1273.92	920.417
1274.86	920.877
1275.80	921.337
1276.74	921.797
1277.68	922.258
1278.61	922.719
1279.55	923.180
1280.49	923.641
1281.43	924.103
1282.38	924.565
1283.32	925.027
1284.26	925.489
1285.20	925.952
1286.14	926.415
1287.09	926.879
1288.03	927.342
1288.97	927.806
1289.92	928.271
1290.86	928.735
1291.81	929.200
1292.75	929.665
1293.70	930.131
1294.65	930.597
1295.59	931.063
1296.54	931.529
1297.49	931.996
1298.44	932.463
1299.39	932.930
1300.34	933.397
1301.29	933.865
1302.24	934.333
1303.19	934.802
1304.14	935.270
1305.09	935.739
1306.04	936.209
1306.99	936.678
1307.95	937.148
1308.90	937.618
1309.85	938.089
1310.81	938.559
1311.76	939.030
1312.72	939.502
1313.67	939.974
1314.63	940.445
1315.59	940.918
1316.54	941.390
1317.50	941.863
1318.46	942.336
1319.42	942.810
1320.38	943.284
1321.34	943.758
1322.29	944.232
1323.25	944.707
1324.22	945.182
1325.18	945.657
1326.14	946.132
1327.10	946.608
1328.06	947.084
1329.02	947.561
1329.99	948.038
1330.95	948.515
1331.92	948.992
1332.88	949.470
1333.85	949.948
1334.81	950.426
1335.78	950.905
1336.74	951.383
1337.71	951.863
1338.68	952.342
1339.65	952.822
1340.61	953.302
1341.58	953.782
1342.55	954.263
1343.52	954.744
1344.49	955.225
1345.46	955.707
1346.43	956.189
1347.41	956.671
1348.38	957.154
1349.35	957.637
1350.32	958.120
1351.30	958.603
1352.27	959.087
1353.24	959.571
1354.22	960.056
1355.19	960.540
1356.17	961.025
1357.15	961.511
1358.12	961.996
1359.10	962.482
1360.08	962.968
1361.06	963.455
1362.03	963.942
1363.01	964.429
1363.99	964.916
1364.97	965.404
1365.95	965.892
1366.93	966.381
1367.91	966.869
1368.90	967.359
1369.88	967.848
1370.86	968.338
1371.84	968.827
1372.83	969.318
1373.81	969.808
1374.80	970.299
1375.78	970.791
1376.77	971.282
1377.75	971.774
1378.74	972.266
1379.73	972.759
1380.71	973.251
1381.70	973.744
1382.69	974.238
1383.68	974.732
1384.67	975.226
1385.66	975.720
1386.65	976.215
1387.64	976.710
1388.63	977.205
1389.62	977.701
1390.61	978.197
1391.60	978.693
1392.60	979.189
1393.59	979.686
1394.58	980.184
1395.58	980.681
1396.57	981.179
1397.57	981.677
1398.57	982.176
1399.56	982.674
1400.56	983.174
1401.56	983.673
1402.55	984.173
1403.55	984.673
1404.55	985.173
1405.55	985.674
1406.55	986.175
1407.55	986.676
1408.55	987.178
1409.55	987.680
1410.55	988.183
1411.55	988.685
1412.56	989.188
1413.56	989.691
1414.56	990.195
1415.57	990.699
1416.57	991.203
1417.58	991.708
1418.58	992.213
1419.59	992.718
1420.59	993.224
1421.60	993.730
1422.61	994.236
1423.62	994.742
1424.62	995.249
1425.63	995.756
1426.64	996.264
1427.65	996.772
1428.66	997.280
1429.67	997.788
1430.68	998.297
1431.70	998.806
1432.71	999.316
1433.72	999.826
1434.73	1000.336
1435.75	1000.846
1436.76	1001.357
1437.78	1001.868
1438.79	1002.380
1439.81	1002.891
1440.82	1003.403
1441.84	1003.916
1442.86	1004.429
1443.87	1004.942
1444.89	1005.455
1445.91	1005.968
1446.93	1006.482
1447.95	1006.997
1448.97	1007.511
1449.99	1008.026
1451.01	1008.541
1452.03	1009.056
1453.05	1009.572
1454.08	1010.088
1455.10	1010.605
1456.12	1011.121
1457.15	1011.638
1458.17	1012.155
1459.20	1012.673
1460.22	1013.191
1461.25	1013.709
1462.27	1014.227
1463.30	1014.746
1464.33	1015.265
1465.36	1015.784
1466.39	1016.304
1467.41	1016.824
1468.44	1017.344
1469.47	1017.865
1470.50	1018.386
1471.53	1018.907
1472.57	1019.429
1473.60	1019.950
1474.63	1020.472
1475.66	1020.995
1476.70	1021.518
1477.73	1022.041
1478.76	1022.564
1479.80	1023.088
1480.83	1023.612
1481.87	1024.136
1482.91	1024.661
1483.94	1025.185
1484.98	1025.711
1486.02	1026.236
1487.06	1026.762
1488.10	1027.288
1489.14	1027.815
1490.18	1028.341
1491.22	1028.868
1492.26	1029.396
1493.30	1029.923
1494.34	1030.451
1495.38	1030.980
1496.42	1031.508
1497.47	1032.037
1498.51	1032.567
1499.56	1033.096
1500.60	1033.626
1501.65	1034.156
1502.69	1034.687
1503.74	1035.217
1504.79	1035.749
1505.83	1036.280
1506.88	1036.812
1507.93	1037.344
1508.98	1037.876
1510.03	1038.409
1511.08	1038.942
1512.13	1039.475
1513.18	1040.009
1514.23	1040.543
1515.28	1041.077
1516.34	1041.612
1517.39	1042.147
1518.44	1042.682
1519.50	1043.218
1520.55	1043.754
1521.61	1044.290
1522.66	1044.826
1523.72	1045.363
1524.77	1045.900
1525.83	1046.438
1526.89	1046.976
1527.95	1047.514
1529.01	1048.052
1530.06	1048.591
1531.12	1049.130
1532.18	1049.669
1533.25	1050.209
1534.31	1050.749
1535.37	1051.289
1536.43	1051.830
1537.49	1052.371
1538.56	1052.912
1539.62	1053.454
1540.68	1053.996
1541.75	1054.538
1542.81	1055.081
1543.88	1055.624
1544.95	1056.167
1546.01	1056.711
1547.08	1057.255
1548.15	1057.799
1549.22	1058.344
1550.29	1058.888
1551.36	1059.434
1552.43	1059.979
1553.50	1060.525
1554.57	1061.071
1555.64	1061.618
1556.71	1062.165
1557.78	1062.712
1558.86	1063.259
1559.93	1063.807
1561.00	1064.355
1562.08	1064.904
1563.15	1065.453
1564.23	1066.002
1565.31	1066.551
1566.38	1067.101
1567.46	1067.651
1568.54	1068.202
1569.62	1068.753
1570.70	1069.304
1571.77	1069.855
1572.85	1070.407
1573.94	1070.959
1575.02	1071.511
1576.10	1072.064
1577.18	1072.617
1578.26	1073.171
1579.35	1073.725
1580.43	1074.279
1581.51	1074.833
1582.60	1075.388
1583.68	1075.943
1584.77	1076.499
1585.86	1077.054
1586.94	1077.610
1588.03	1078.167
1589.12	1078.724
1590.21	1079.281
1591.29	1079.838
1592.38	1080.396
1593.47	1080.954
1594.56	1081.513
1595.66	1082.071
1596.75	1082.631
1597.84	1083.190
1598.93	1083.750
1600.03	1084.310
1601.12	1084.870
1602.21	1085.431
1603.31	1085.992
1604.40	1086.554
1605.50	1087.116
1606.60	1087.678
1607.69	1088.240
1608.79	1088.803
1609.89	1089.366
1610.99	1089.930
1612.09	1090.494
1613.18	1091.058
1614.29	1091.623
1615.39	1092.188
1616.49	1092.753
1617.59	1093.318
1618.69	1093.884
1619.79	1094.451
1620.90	1095.017
1622.00	1095.584
1623.11	1096.151
1624.21	1096.719
1625.32	1097.287
1626.42	1097.855
1627.53	1098.424
1628.64	1098.993
1629.74	1099.562
1630.85	1100.132
1631.96	1100.702
1633.07	1101.272
1634.18	1101.843
1635.29	1102.414
