t(c)	theta_c(grad)
23.444	72.969
23.445	72.969
23.446	72.969
23.447	72.969
23.448	72.969
23.449	72.968
23.450	72.968
23.451	72.968
23.452	72.968
23.453	72.968
23.454	72.967
23.455	72.967
23.456	72.967
23.457	72.967
23.458	72.967
23.459	72.966
23.460	72.966
23.461	72.966
23.462	72.966
23.463	72.966
23.464	72.965
23.465	72.965
23.466	72.965
23.467	72.965
23.468	72.965
23.469	72.964
23.470	72.964
23.471	72.964
23.472	72.964
23.473	72.963
23.474	72.963
23.475	72.963
23.476	72.963
23.477	72.963
23.478	72.962
23.479	72.962
23.480	72.962
23.481	72.962
23.482	72.962
23.483	72.961
23.484	72.961
23.485	72.961
23.486	72.961
23.487	72.961
23.488	72.960
23.489	72.960
23.490	72.960
23.491	72.960
23.492	72.960
23.493	72.959
23.494	72.959
23.495	72.959
23.496	72.959
23.497	72.959
23.498	72.958
23.499	72.958
23.500	72.958
23.501	72.958
23.502	72.957
23.503	72.957
23.504	72.957
23.505	72.957
23.506	72.957
23.507	72.956
23.508	72.956
23.509	72.956
23.510	72.956
23.511	72.956
23.512	72.955
23.513	72.955
23.514	72.955
23.515	72.955
23.516	72.955
23.517	72.954
23.518	72.954
23.519	72.954
23.520	72.954
23.521	72.954
23.522	72.953
23.523	72.953
23.524	72.953
23.525	72.953
23.526	72.953
23.527	72.952
23.528	72.952
23.529	72.952
23.530	72.952
23.531	72.952
23.532	72.951
23.533	72.951
23.534	72.951
23.535	72.951
23.536	72.950
23.537	72.950
23.538	72.950
23.539	72.950
23.540	72.950
23.541	72.949
23.542	72.949
23.543	72.949
23.544	72.949
23.545	72.949
23.546	72.948
23.547	72.948
23.548	72.948
23.549	72.948
23.550	72.948
23.551	72.947
23.552	72.947
23.553	72.947
23.554	72.947
23.555	72.947
23.556	72.946
23.557	72.946
23.558	72.946
23.559	72.946
23.560	72.946
23.561	72.945
23.562	72.945
23.563	72.945
23.564	72.945
23.565	72.945
23.566	72.944
23.567	72.944
23.568	72.944
23.569	72.944
23.570	72.943
23.571	72.943
23.572	72.943
23.573	72.943
23.574	72.943
23.575	72.942
23.576	72.942
23.577	72.942
23.578	72.942
23.579	72.942
23.580	72.941
23.581	72.941
23.582	72.941
23.583	72.941
23.584	72.941
23.585	72.940
23.586	72.940
23.587	72.940
23.588	72.940
23.589	72.940
23.590	72.939
23.591	72.939
23.592	72.939
23.593	72.939
23.594	72.939
23.595	72.938
23.596	72.938
23.597	72.938
23.598	72.938
23.599	72.938
23.600	72.937
23.601	72.937
23.602	72.937
23.603	72.937
23.604	72.936
23.605	72.936
23.606	72.936
23.607	72.936
23.608	72.936
23.609	72.935
23.610	72.935
23.611	72.935
23.612	72.935
23.613	72.935
23.614	72.934
23.615	72.934
23.616	72.934
23.617	72.934
23.618	72.934
23.619	72.933
23.620	72.933
23.621	72.933
23.622	72.933
23.623	72.933
23.624	72.932
23.625	72.932
23.626	72.932
23.627	72.932
23.628	72.932
23.629	72.931
23.630	72.931
23.631	72.931
23.632	72.931
23.633	72.931
23.634	72.930
23.635	72.930
23.636	72.930
23.637	72.930
23.638	72.929
23.639	72.929
23.640	72.929
23.641	72.929
23.642	72.929
23.643	72.928
23.644	72.928
23.645	72.928
23.646	72.928
23.647	72.928
23.648	72.927
23.649	72.927
23.650	72.927
23.651	72.927
23.652	72.927
23.653	72.926
23.654	72.926
23.655	72.926
23.656	72.926
23.657	72.926
23.658	72.925
23.659	72.925
23.660	72.925
23.661	72.925
23.662	72.925
23.663	72.924
23.664	72.924
23.665	72.924
23.666	72.924
23.667	72.924
23.668	72.923
23.669	72.923
23.670	72.923
23.671	72.923
23.672	72.923
23.673	72.922
23.674	72.922
23.675	72.922
23.676	72.922
23.677	72.921
23.678	72.921
23.679	72.921
23.680	72.921
23.681	72.921
23.682	72.920
23.683	72.920
23.684	72.920
23.685	72.920
23.686	72.920
23.687	72.919
23.688	72.919
23.689	72.919
23.690	72.919
23.691	72.919
23.692	72.918
23.693	72.918
23.694	72.918
23.695	72.918
23.696	72.918
23.697	72.917
23.698	72.917
23.699	72.917
23.700	72.917
23.701	72.917
23.702	72.916
23.703	72.916
23.704	72.916
23.705	72.916
23.706	72.916
23.707	72.915
23.708	72.915
23.709	72.915
23.710	72.915
23.711	72.915
23.712	72.914
23.713	72.914
23.714	72.914
23.715	72.914
23.716	72.914
23.717	72.913
23.718	72.913
23.719	72.913
23.720	72.913
23.721	72.912
23.722	72.912
23.723	72.912
23.724	72.912
23.725	72.912
23.726	72.911
23.727	72.911
23.728	72.911
23.729	72.911
23.730	72.911
23.731	72.910
23.732	72.910
23.733	72.910
23.734	72.910
23.735	72.910
23.736	72.909
23.737	72.909
23.738	72.909
23.739	72.909
23.740	72.909
23.741	72.908
23.742	72.908
23.743	72.908
23.744	72.908
23.745	72.908
23.746	72.907
23.747	72.907
23.748	72.907
23.749	72.907
23.750	72.907
23.751	72.906
23.752	72.906
23.753	72.906
23.754	72.906
23.755	72.906
23.756	72.905
23.757	72.905
23.758	72.905
23.759	72.905
23.760	72.905
23.761	72.904
23.762	72.904
23.763	72.904
23.764	72.904
23.765	72.903
23.766	72.903
23.767	72.903
23.768	72.903
23.769	72.903
23.770	72.902
23.771	72.902
23.772	72.902
23.773	72.902
23.774	72.902
23.775	72.901
23.776	72.901
23.777	72.901
23.778	72.901
23.779	72.901
23.780	72.900
23.781	72.900
23.782	72.900
23.783	72.900
23.784	72.900
23.785	72.899
23.786	72.899
23.787	72.899
23.788	72.899
23.789	72.899
23.790	72.898
23.791	72.898
23.792	72.898
23.793	72.898
23.794	72.898
23.795	72.897
23.796	72.897
23.797	72.897
23.798	72.897
23.799	72.897
23.800	72.896
23.801	72.896
23.802	72.896
23.803	72.896
23.804	72.896
23.805	72.895
23.806	72.895
23.807	72.895
23.808	72.895
23.809	72.895
23.810	72.894
23.811	72.894
23.812	72.894
23.813	72.894
23.814	72.893
23.815	72.893
23.816	72.893
23.817	72.893
23.818	72.893
23.819	72.892
23.820	72.892
23.821	72.892
23.822	72.892
23.823	72.892
23.824	72.891
23.825	72.891
23.826	72.891
23.827	72.891
23.828	72.891
23.829	72.890
23.830	72.890
23.831	72.890
23.832	72.890
23.833	72.890
23.834	72.889
23.835	72.889
23.836	72.889
23.837	72.889
23.838	72.889
23.839	72.888
23.840	72.888
23.841	72.888
23.842	72.888
23.843	72.888
23.844	72.887
23.845	72.887
23.846	72.887
23.847	72.887
23.848	72.887
23.849	72.886
23.850	72.886
23.851	72.886
23.852	72.886
23.853	72.886
23.854	72.885
23.855	72.885
23.856	72.885
23.857	72.885
23.858	72.885
23.859	72.884
23.860	72.884
23.861	72.884
23.862	72.884
23.863	72.884
23.864	72.883
23.865	72.883
23.866	72.883
23.867	72.883
23.868	72.882
23.869	72.882
23.870	72.882
23.871	72.882
23.872	72.882
23.873	72.881
23.874	72.881
23.875	72.881
23.876	72.881
23.877	72.881
23.878	72.880
23.879	72.880
23.880	72.880
23.881	72.880
23.882	72.880
23.883	72.879
23.884	72.879
23.885	72.879
23.886	72.879
23.887	72.879
23.888	72.878
23.889	72.878
23.890	72.878
23.891	72.878
23.892	72.878
23.893	72.877
23.894	72.877
23.895	72.877
23.896	72.877
23.897	72.877
23.898	72.876
23.899	72.876
23.900	72.876
23.901	72.876
23.902	72.876
23.903	72.875
23.904	72.875
23.905	72.875
23.906	72.875
23.907	72.875
23.908	72.874
23.909	72.874
23.910	72.874
23.911	72.874
23.912	72.874
23.913	72.873
23.914	72.873
23.915	72.873
23.916	72.873
23.917	72.873
23.918	72.872
23.919	72.872
23.920	72.872
23.921	72.872
23.922	72.872
23.923	72.871
23.924	72.871
23.925	72.871
23.926	72.871
23.927	72.870
23.928	72.870
23.929	72.870
23.930	72.870
23.931	72.870
23.932	72.869
23.933	72.869
23.934	72.869
23.935	72.869
23.936	72.869
23.937	72.868
23.938	72.868
23.939	72.868
23.940	72.868
23.941	72.868
23.942	72.867
23.943	72.867
23.944	72.867
23.945	72.867
23.946	72.867
23.947	72.866
23.948	72.866
23.949	72.866
23.950	72.866
23.951	72.866
23.952	72.865
23.953	72.865
23.954	72.865
23.955	72.865
23.956	72.865
23.957	72.864
23.958	72.864
23.959	72.864
23.960	72.864
23.961	72.864
23.962	72.863
23.963	72.863
23.964	72.863
23.965	72.863
23.966	72.863
23.967	72.862
23.968	72.862
23.969	72.862
23.970	72.862
23.971	72.862
23.972	72.861
23.973	72.861
23.974	72.861
23.975	72.861
23.976	72.861
23.977	72.860
23.978	72.860
23.979	72.860
23.980	72.860
23.981	72.860
23.982	72.859
23.983	72.859
23.984	72.859
23.985	72.859
23.986	72.859
23.987	72.858
23.988	72.858
23.989	72.858
23.990	72.858
23.991	72.858
23.992	72.857
23.993	72.857
23.994	72.857
23.995	72.857
23.996	72.857
23.997	72.856
23.998	72.856
23.999	72.856
24.000	72.856
24.001	72.855
24.002	72.855
24.003	72.855
24.004	72.855
24.005	72.855
24.006	72.854
24.007	72.854
24.008	72.854
24.009	72.854
24.010	72.854
24.011	72.853
24.012	72.853
24.013	72.853
24.014	72.853
24.015	72.853
24.016	72.852
24.017	72.852
24.018	72.852
24.019	72.852
24.020	72.852
24.021	72.851
24.022	72.851
24.023	72.851
24.024	72.851
24.025	72.851
24.026	72.850
24.027	72.850
24.028	72.850
24.029	72.850
24.030	72.850
24.031	72.849
24.032	72.849
24.033	72.849
24.034	72.849
24.035	72.849
24.036	72.848
24.037	72.848
24.038	72.848
24.039	72.848
24.040	72.848
24.041	72.847
24.042	72.847
24.043	72.847
24.044	72.847
24.045	72.847
24.046	72.846
24.047	72.846
24.048	72.846
24.049	72.846
24.050	72.846
24.051	72.845
24.052	72.845
24.053	72.845
24.054	72.845
24.055	72.845
24.056	72.844
24.057	72.844
24.058	72.844
24.059	72.844
24.060	72.844
24.061	72.843
24.062	72.843
24.063	72.843
24.064	72.843
24.065	72.843
24.066	72.842
24.067	72.842
24.068	72.842
24.069	72.842
24.070	72.842
24.071	72.841
24.072	72.841
24.073	72.841
24.074	72.841
24.075	72.841
24.076	72.840
24.077	72.840
24.078	72.840
24.079	72.840
24.080	72.840
24.081	72.839
24.082	72.839
24.083	72.839
24.084	72.839
24.085	72.839
24.086	72.838
24.087	72.838
24.088	72.838
24.089	72.838
24.090	72.837
24.091	72.837
24.092	72.837
24.093	72.837
24.094	72.837
24.095	72.836
24.096	72.836
24.097	72.836
24.098	72.836
24.099	72.836
24.100	72.835
24.101	72.835
24.102	72.835
24.103	72.835
24.104	72.835
24.105	72.834
24.106	72.834
24.107	72.834
24.108	72.834
24.109	72.834
24.110	72.833
24.111	72.833
24.112	72.833
24.113	72.833
24.114	72.833
24.115	72.832
24.116	72.832
24.117	72.832
24.118	72.832
24.119	72.832
24.120	72.831
24.121	72.831
24.122	72.831
24.123	72.831
24.124	72.831
24.125	72.830
24.126	72.830
24.127	72.830
24.128	72.830
24.129	72.830
24.130	72.829
24.131	72.829
24.132	72.829
24.133	72.829
24.134	72.829
24.135	72.828
24.136	72.828
24.137	72.828
24.138	72.828
24.139	72.828
24.140	72.827
24.141	72.827
24.142	72.827
24.143	72.827
24.144	72.827
24.145	72.826
24.146	72.826
24.147	72.826
24.148	72.826
24.149	72.826
24.150	72.825
24.151	72.825
24.152	72.825
24.153	72.825
24.154	72.825
24.155	72.824
24.156	72.824
24.157	72.824
24.158	72.824
24.159	72.824
24.160	72.823
24.161	72.823
24.162	72.823
24.163	72.823
24.164	72.823
24.165	72.822
24.166	72.822
24.167	72.822
24.168	72.822
24.169	72.822
24.170	72.821
24.171	72.821
24.172	72.821
24.173	72.821
24.174	72.821
24.175	72.820
24.176	72.820
24.177	72.820
24.178	72.820
24.179	72.820
24.180	72.819
24.181	72.819
24.182	72.819
24.183	72.819
24.184	72.819
24.185	72.818
24.186	72.818
24.187	72.818
24.188	72.818
24.189	72.818
24.190	72.817
24.191	72.817
24.192	72.817
24.193	72.817
24.194	72.817
24.195	72.816
24.196	72.816
24.197	72.816
24.198	72.816
24.199	72.816
24.200	72.815
24.201	72.815
24.202	72.815
24.203	72.815
24.204	72.815
24.205	72.814
24.206	72.814
24.207	72.814
24.208	72.814
24.209	72.814
24.210	72.813
24.211	72.813
24.212	72.813
24.213	72.813
24.214	72.813
24.215	72.812
24.216	72.812
24.217	72.812
24.218	72.812
24.219	72.812
24.220	72.811
24.221	72.811
24.222	72.811
24.223	72.811
24.224	72.811
24.225	72.810
24.226	72.810
24.227	72.810
24.228	72.810
24.229	72.810
24.230	72.809
24.231	72.809
24.232	72.809
24.233	72.809
24.234	72.809
24.235	72.808
24.236	72.808
24.237	72.808
24.238	72.808
24.239	72.808
24.240	72.807
24.241	72.807
24.242	72.807
24.243	72.807
24.244	72.807
24.245	72.806
24.246	72.806
24.247	72.806
24.248	72.806
24.249	72.806
24.250	72.805
24.251	72.805
24.252	72.805
24.253	72.805
24.254	72.805
24.255	72.804
24.256	72.804
24.257	72.804
24.258	72.804
24.259	72.803
24.260	72.803
24.261	72.803
24.262	72.803
24.263	72.803
24.264	72.802
24.265	72.802
24.266	72.802
24.267	72.802
24.268	72.802
24.269	72.801
24.270	72.801
24.271	72.801
24.272	72.801
24.273	72.801
24.274	72.800
24.275	72.800
24.276	72.800
24.277	72.800
24.278	72.800
24.279	72.799
24.280	72.799
24.281	72.799
24.282	72.799
24.283	72.799
24.284	72.798
24.285	72.798
24.286	72.798
24.287	72.798
24.288	72.798
24.289	72.797
24.290	72.797
24.291	72.797
24.292	72.797
24.293	72.797
24.294	72.796
24.295	72.796
24.296	72.796
24.297	72.796
24.298	72.796
24.299	72.795
24.300	72.795
24.301	72.795
24.302	72.795
24.303	72.795
24.304	72.794
24.305	72.794
24.306	72.794
24.307	72.794
24.308	72.794
24.309	72.793
24.310	72.793
24.311	72.793
24.312	72.793
24.313	72.793
24.314	72.792
24.315	72.792
24.316	72.792
24.317	72.792
24.318	72.792
24.319	72.791
24.320	72.791
24.321	72.791
24.322	72.791
24.323	72.791
24.324	72.790
24.325	72.790
24.326	72.790
24.327	72.790
24.328	72.790
24.329	72.789
24.330	72.789
24.331	72.789
24.332	72.789
24.333	72.789
24.334	72.788
24.335	72.788
24.336	72.788
24.337	72.788
24.338	72.788
24.339	72.787
24.340	72.787
24.341	72.787
24.342	72.787
24.343	72.787
24.344	72.786
24.345	72.786
24.346	72.786
24.347	72.786
24.348	72.786
24.349	72.785
24.350	72.785
24.351	72.785
24.352	72.785
24.353	72.785
24.354	72.784
24.355	72.784
24.356	72.784
24.357	72.784
24.358	72.784
24.359	72.783
24.360	72.783
24.361	72.783
24.362	72.783
24.363	72.783
24.364	72.782
24.365	72.782
24.366	72.782
24.367	72.782
24.368	72.782
24.369	72.781
24.370	72.781
24.371	72.781
24.372	72.781
24.373	72.781
24.374	72.780
24.375	72.780
24.376	72.780
24.377	72.780
24.378	72.780
24.379	72.779
24.380	72.779
24.381	72.779
24.382	72.779
24.383	72.779
24.384	72.778
24.385	72.778
24.386	72.778
24.387	72.778
24.388	72.778
24.389	72.777
24.390	72.777
24.391	72.777
24.392	72.777
24.393	72.777
24.394	72.776
24.395	72.776
24.396	72.776
24.397	72.776
24.398	72.776
24.399	72.775
24.400	72.775
24.401	72.775
24.402	72.775
24.403	72.775
24.404	72.774
24.405	72.774
24.406	72.774
24.407	72.774
24.408	72.774
24.409	72.774
24.410	72.773
24.411	72.773
24.412	72.773
24.413	72.773
24.414	72.773
24.415	72.772
24.416	72.772
24.417	72.772
24.418	72.772
24.419	72.772
24.420	72.771
24.421	72.771
24.422	72.771
24.423	72.771
24.424	72.771
24.425	72.770
24.426	72.770
24.427	72.770
24.428	72.770
24.429	72.770
24.430	72.769
24.431	72.769
24.432	72.769
24.433	72.769
24.434	72.769
24.435	72.768
24.436	72.768
24.437	72.768
24.438	72.768
24.439	72.768
24.440	72.767
24.441	72.767
24.442	72.767
24.443	72.767
24.444	72.767
24.445	72.766
24.446	72.766
24.447	72.766
24.448	72.766
24.449	72.766
24.450	72.765
24.451	72.765
24.452	72.765
24.453	72.765
24.454	72.765
24.455	72.764
24.456	72.764
24.457	72.764
24.458	72.764
24.459	72.764
24.460	72.763
24.461	72.763
24.462	72.763
24.463	72.763
24.464	72.763
24.465	72.762
24.466	72.762
24.467	72.762
24.468	72.762
24.469	72.762
24.470	72.761
24.471	72.761
24.472	72.761
24.473	72.761
24.474	72.761
24.475	72.760
24.476	72.760
24.477	72.760
24.478	72.760
24.479	72.760
24.480	72.759
24.481	72.759
24.482	72.759
24.483	72.759
24.484	72.759
24.485	72.758
24.486	72.758
24.487	72.758
24.488	72.758
24.489	72.758
24.490	72.757
24.491	72.757
24.492	72.757
24.493	72.757
24.494	72.757
24.495	72.756
24.496	72.756
24.497	72.756
24.498	72.756
24.499	72.756
24.500	72.755
24.501	72.755
24.502	72.755
24.503	72.755
24.504	72.755
24.505	72.754
24.506	72.754
24.507	72.754
24.508	72.754
24.509	72.754
24.510	72.753
24.511	72.753
24.512	72.753
24.513	72.753
24.514	72.753
24.515	72.752
24.516	72.752
24.517	72.752
24.518	72.752
24.519	72.752
24.520	72.751
24.521	72.751
24.522	72.751
24.523	72.751
24.524	72.751
24.525	72.750
24.526	72.750
24.527	72.750
24.528	72.750
24.529	72.750
24.530	72.749
24.531	72.749
24.532	72.749
24.533	72.749
24.534	72.749
24.535	72.748
24.536	72.748
24.537	72.748
24.538	72.748
24.539	72.748
24.540	72.747
24.541	72.747
24.542	72.747
24.543	72.747
24.544	72.747
24.545	72.746
24.546	72.746
24.547	72.746
24.548	72.746
24.549	72.746
24.550	72.745
24.551	72.745
24.552	72.745
24.553	72.745
24.554	72.745
24.555	72.744
24.556	72.744
24.557	72.744
24.558	72.744
24.559	72.744
24.560	72.743
24.561	72.743
24.562	72.743
24.563	72.743
24.564	72.743
24.565	72.742
24.566	72.742
24.567	72.742
24.568	72.742
24.569	72.742
24.570	72.741
24.571	72.741
24.572	72.741
24.573	72.741
24.574	72.741
24.575	72.741
24.576	72.740
24.577	72.740
24.578	72.740
24.579	72.740
24.580	72.740
24.581	72.739
24.582	72.739
24.583	72.739
24.584	72.739
24.585	72.739
24.586	72.738
24.587	72.738
24.588	72.738
24.589	72.738
24.590	72.738
24.591	72.737
24.592	72.737
24.593	72.737
24.594	72.737
24.595	72.737
24.596	72.736
24.597	72.736
24.598	72.736
24.599	72.736
24.600	72.736
24.601	72.735
24.602	72.735
24.603	72.735
24.604	72.735
24.605	72.735
24.606	72.734
24.607	72.734
24.608	72.734
24.609	72.734
24.610	72.734
24.611	72.733
24.612	72.733
24.613	72.733
24.614	72.733
24.615	72.733
24.616	72.732
24.617	72.732
24.618	72.732
24.619	72.732
24.620	72.732
24.621	72.731
24.622	72.731
24.623	72.731
24.624	72.731
24.625	72.731
24.626	72.730
24.627	72.730
24.628	72.730
24.629	72.730
24.630	72.730
24.631	72.729
24.632	72.729
24.633	72.729
24.634	72.729
24.635	72.729
24.636	72.728
24.637	72.728
24.638	72.728
24.639	72.728
24.640	72.728
24.641	72.727
24.642	72.727
24.643	72.727
24.644	72.727
24.645	72.727
24.646	72.726
24.647	72.726
24.648	72.726
24.649	72.726
24.650	72.726
24.651	72.725
24.652	72.725
24.653	72.725
24.654	72.725
24.655	72.725
24.656	72.724
24.657	72.724
24.658	72.724
24.659	72.724
24.660	72.724
24.661	72.723
24.662	72.723
24.663	72.723
24.664	72.723
24.665	72.723
24.666	72.723
24.667	72.722
24.668	72.722
24.669	72.722
24.670	72.722
24.671	72.722
24.672	72.721
24.673	72.721
24.674	72.721
24.675	72.721
24.676	72.721
24.677	72.720
24.678	72.720
24.679	72.720
24.680	72.720
24.681	72.720
24.682	72.719
24.683	72.719
24.684	72.719
24.685	72.719
24.686	72.719
24.687	72.718
24.688	72.718
24.689	72.718
24.690	72.718
24.691	72.718
24.692	72.717
24.693	72.717
24.694	72.717
24.695	72.717
24.696	72.717
24.697	72.716
24.698	72.716
24.699	72.716
24.700	72.716
24.701	72.716
24.702	72.715
24.703	72.715
24.704	72.715
24.705	72.715
24.706	72.715
24.707	72.714
24.708	72.714
24.709	72.714
24.710	72.714
24.711	72.714
24.712	72.713
24.713	72.713
24.714	72.713
24.715	72.713
24.716	72.713
24.717	72.712
24.718	72.712
24.719	72.712
24.720	72.712
24.721	72.712
24.722	72.711
24.723	72.711
24.724	72.711
24.725	72.711
24.726	72.711
24.727	72.710
24.728	72.710
24.729	72.710
24.730	72.710
24.731	72.710
24.732	72.709
24.733	72.709
24.734	72.709
24.735	72.709
24.736	72.709
24.737	72.708
24.738	72.708
24.739	72.708
24.740	72.708
24.741	72.708
24.742	72.708
24.743	72.707
24.744	72.707
24.745	72.707
24.746	72.707
24.747	72.707
24.748	72.706
24.749	72.706
24.750	72.706
24.751	72.706
24.752	72.706
24.753	72.705
24.754	72.705
24.755	72.705
24.756	72.705
24.757	72.705
24.758	72.704
24.759	72.704
24.760	72.704
24.761	72.704
24.762	72.704
24.763	72.703
24.764	72.703
24.765	72.703
24.766	72.703
24.767	72.703
24.768	72.702
24.769	72.702
24.770	72.702
24.771	72.702
24.772	72.702
24.773	72.701
24.774	72.701
24.775	72.701
24.776	72.701
24.777	72.701
24.778	72.700
24.779	72.700
24.780	72.700
24.781	72.700
24.782	72.700
24.783	72.699
24.784	72.699
24.785	72.699
24.786	72.699
24.787	72.699
24.788	72.698
24.789	72.698
24.790	72.698
24.791	72.698
24.792	72.698
24.793	72.697
24.794	72.697
24.795	72.697
24.796	72.697
24.797	72.697
24.798	72.696
24.799	72.696
24.800	72.696
24.801	72.696
24.802	72.696
24.803	72.696
24.804	72.695
24.805	72.695
24.806	72.695
24.807	72.695
24.808	72.695
24.809	72.694
24.810	72.694
24.811	72.694
24.812	72.694
24.813	72.694
24.814	72.693
24.815	72.693
24.816	72.693
24.817	72.693
24.818	72.693
24.819	72.692
24.820	72.692
24.821	72.692
24.822	72.692
24.823	72.692
24.824	72.691
24.825	72.691
24.826	72.691
24.827	72.691
24.828	72.691
24.829	72.690
24.830	72.690
24.831	72.690
24.832	72.690
24.833	72.690
24.834	72.689
24.835	72.689
24.836	72.689
24.837	72.689
24.838	72.689
24.839	72.688
24.840	72.688
24.841	72.688
24.842	72.688
24.843	72.688
24.844	72.687
24.845	72.687
24.846	72.687
24.847	72.687
24.848	72.687
24.849	72.686
24.850	72.686
24.851	72.686
24.852	72.686
24.853	72.686
24.854	72.686
24.855	72.685
24.856	72.685
24.857	72.685
24.858	72.685
24.859	72.685
24.860	72.684
24.861	72.684
24.862	72.684
24.863	72.684
24.864	72.684
24.865	72.683
24.866	72.683
24.867	72.683
24.868	72.683
24.869	72.683
24.870	72.682
24.871	72.682
24.872	72.682
24.873	72.682
24.874	72.682
24.875	72.681
24.876	72.681
24.877	72.681
24.878	72.681
24.879	72.681
24.880	72.680
24.881	72.680
24.882	72.680
24.883	72.680
24.884	72.680
24.885	72.679
24.886	72.679
24.887	72.679
24.888	72.679
24.889	72.679
24.890	72.678
24.891	72.678
24.892	72.678
24.893	72.678
24.894	72.678
24.895	72.677
24.896	72.677
24.897	72.677
24.898	72.677
24.899	72.677
24.900	72.676
24.901	72.676
24.902	72.676
24.903	72.676
24.904	72.676
24.905	72.676
24.906	72.675
24.907	72.675
24.908	72.675
24.909	72.675
24.910	72.675
24.911	72.674
24.912	72.674
24.913	72.674
24.914	72.674
24.915	72.674
24.916	72.673
24.917	72.673
24.918	72.673
24.919	72.673
24.920	72.673
24.921	72.672
24.922	72.672
24.923	72.672
24.924	72.672
24.925	72.672
24.926	72.671
24.927	72.671
24.928	72.671
24.929	72.671
24.930	72.671
24.931	72.670
24.932	72.670
24.933	72.670
24.934	72.670
24.935	72.670
24.936	72.669
24.937	72.669
24.938	72.669
24.939	72.669
24.940	72.669
24.941	72.668
24.942	72.668
24.943	72.668
24.944	72.668
24.945	72.668
24.946	72.667
24.947	72.667
24.948	72.667
24.949	72.667
24.950	72.667
24.951	72.667
24.952	72.666
24.953	72.666
24.954	72.666
24.955	72.666
24.956	72.666
24.957	72.665
24.958	72.665
24.959	72.665
24.960	72.665
24.961	72.665
24.962	72.664
24.963	72.664
24.964	72.664
24.965	72.664
24.966	72.664
24.967	72.663
24.968	72.663
24.969	72.663
24.970	72.663
24.971	72.663
24.972	72.662
24.973	72.662
24.974	72.662
24.975	72.662
24.976	72.662
24.977	72.661
24.978	72.661
24.979	72.661
24.980	72.661
24.981	72.661
24.982	72.660
24.983	72.660
24.984	72.660
24.985	72.660
24.986	72.660
24.987	72.659
24.988	72.659
24.989	72.659
24.990	72.659
24.991	72.659
24.992	72.659
24.993	72.658
24.994	72.658
24.995	72.658
24.996	72.658
24.997	72.658
24.998	72.657
24.999	72.657
25.000	72.657
25.001	72.657
25.002	72.657
25.003	72.656
25.004	72.656
25.005	72.656
25.006	72.656
25.007	72.656
25.008	72.655
25.009	72.655
25.010	72.655
25.011	72.655
25.012	72.655
25.013	72.654
25.014	72.654
25.015	72.654
25.016	72.654
25.017	72.654
25.018	72.653
25.019	72.653
25.020	72.653
25.021	72.653
25.022	72.653
25.023	72.652
25.024	72.652
25.025	72.652
25.026	72.652
25.027	72.652
25.028	72.652
25.029	72.651
25.030	72.651
25.031	72.651
25.032	72.651
25.033	72.651
25.034	72.650
25.035	72.650
25.036	72.650
25.037	72.650
25.038	72.650
25.039	72.649
25.040	72.649
25.041	72.649
25.042	72.649
25.043	72.649
25.044	72.648
25.045	72.648
25.046	72.648
25.047	72.648
25.048	72.648
25.049	72.647
25.050	72.647
25.051	72.647
25.052	72.647
25.053	72.647
25.054	72.646
25.055	72.646
25.056	72.646
25.057	72.646
25.058	72.646
25.059	72.645
25.060	72.645
25.061	72.645
25.062	72.645
25.063	72.645
25.064	72.644
25.065	72.644
25.066	72.644
25.067	72.644
25.068	72.644
25.069	72.644
25.070	72.643
25.071	72.643
25.072	72.643
25.073	72.643
25.074	72.643
25.075	72.642
25.076	72.642
25.077	72.642
25.078	72.642
25.079	72.642
25.080	72.641
25.081	72.641
25.082	72.641
25.083	72.641
25.084	72.641
25.085	72.640
25.086	72.640
25.087	72.640
25.088	72.640
25.089	72.640
25.090	72.639
25.091	72.639
25.092	72.639
25.093	72.639
25.094	72.639
25.095	72.638
25.096	72.638
25.097	72.638
25.098	72.638
25.099	72.638
25.100	72.637
25.101	72.637
25.102	72.637
25.103	72.637
25.104	72.637
25.105	72.637
25.106	72.636
25.107	72.636
25.108	72.636
25.109	72.636
25.110	72.636
25.111	72.635
25.112	72.635
25.113	72.635
25.114	72.635
25.115	72.635
25.116	72.634
25.117	72.634
25.118	72.634
25.119	72.634
25.120	72.634
25.121	72.633
25.122	72.633
25.123	72.633
25.124	72.633
25.125	72.633
25.126	72.632
25.127	72.632
25.128	72.632
25.129	72.632
25.130	72.632
25.131	72.631
25.132	72.631
25.133	72.631
25.134	72.631
25.135	72.631
25.136	72.631
25.137	72.630
25.138	72.630
25.139	72.630
25.140	72.630
25.141	72.630
25.142	72.629
25.143	72.629
25.144	72.629
25.145	72.629
25.146	72.629
25.147	72.628
25.148	72.628
25.149	72.628
25.150	72.628
25.151	72.628
25.152	72.627
25.153	72.627
25.154	72.627
25.155	72.627
25.156	72.627
25.157	72.626
25.158	72.626
25.159	72.626
25.160	72.626
25.161	72.626
25.162	72.625
25.163	72.625
25.164	72.625
25.165	72.625
25.166	72.625
25.167	72.624
25.168	72.624
25.169	72.624
25.170	72.624
25.171	72.624
25.172	72.624
25.173	72.623
25.174	72.623
25.175	72.623
25.176	72.623
25.177	72.623
25.178	72.622
25.179	72.622
25.180	72.622
25.181	72.622
25.182	72.622
25.183	72.621
25.184	72.621
25.185	72.621
25.186	72.621
25.187	72.621
25.188	72.620
25.189	72.620
25.190	72.620
25.191	72.620
